Mod:Item:MetaData, Localized Name
extendedcrafting:material:12, 晶素合成催化剂
extendedcrafting:material:13, 终极催化剂
extendedcrafting:material:14, 基础合成组件
extendedcrafting:material:15, 高级合成组件
extendedcrafting:material:16, 精英合成组件
extendedcrafting:material:17, 终极合成组件
extendedcrafting:material:18, 晶素合成组件
extendedcrafting:material:19, 终极组件
extendedcrafting:material:24, 晶素锭
extendedcrafting:material:25, 晶素粒
extendedcrafting:material:32, 终极锭
extendedcrafting:material:33, 终极粒
extendedcrafting:material:36, 末影锭
extendedcrafting:material:37, 末影粒
extendedcrafting:material:40, 末影之星
extendedcrafting:material:41, 末影之星粒
extendedcrafting:material:48, 增强末影锭
extendedcrafting:material:49, 增强末影粒
extendedcrafting:material:128, 钻石粒
extendedcrafting:material:129, 绿宝石粒
extendedcrafting:material:140, 下界之星粒
extendedcrafting:handheld_table, 手持工作台
extendedcrafting:recipe_maker:0, 配方制作器
extendedcrafting:singularity:0, Coal 奇点
extendedcrafting:singularity:1, Iron 奇点
extendedcrafting:singularity:2, Lapis Lazuli 奇点
extendedcrafting:singularity:3, Redstone 奇点
extendedcrafting:singularity:4, Glowstone 奇点
extendedcrafting:singularity:5, Gold 奇点
extendedcrafting:singularity:6, Diamond 奇点
extendedcrafting:singularity:7, Emerald 奇点
extendedcrafting:singularity:17, Copper 奇点
extendedcrafting:singularity:18, Tin 奇点
extendedcrafting:singularity:19, Bronze 奇点
extendedcrafting:singularity:22, Silver 奇点
extendedcrafting:singularity:23, Lead 奇点
extendedcrafting:singularity:24, Steel 奇点
extendedcrafting:singularity:25, Nickel 奇点
extendedcrafting:singularity:27, Electrum 奇点
extendedcrafting:singularity:28, Invar 奇点
extendedcrafting:singularity:32, Uranium 奇点
extendedcrafting:singularity:34, Platinum 奇点
extendedcrafting:singularity:48, Signalum 奇点
extendedcrafting:singularity:49, Lumium 奇点
extendedcrafting:singularity:50, Enderium 奇点
extendedcrafting:singularity:64, Ardite 奇点
extendedcrafting:singularity:65, Cobalt 奇点
extendedcrafting:singularity:66, Manyullyn 奇点
extendedcrafting:singularity_custom:1, Cookie 奇点
extendedcrafting:singularity_custom:2, Bacon 奇点
extendedcrafting:singularity_custom:3, Donut 奇点
extendedcrafting:singularity_ultimate, 终极奇点
farmingforblockheads:market, 小市场
farmingforblockheads:chicken_nest, 鸡窝
farmingforblockheads:feeding_trough, 饲料槽
farmingforblockheads:fertilized_farmland_rich, 肥沃的耕地
farmingforblockheads:fertilized_farmland_healthy, 肥沃的耕地
farmingforblockheads:fertilized_farmland_rich_stable, 肥沃的耕地
farmingforblockheads:fertilized_farmland_healthy_stable, 肥沃的耕地
farmingforblockheads:fertilized_farmland_stable, 肥沃的耕地
farmingforblockheads:fertilizer:0, 红肥
farmingforblockheads:fertilizer:1, 绿肥
farmingforblockheads:fertilizer:2, 黄肥
slabmachines:workbench_slab, 台阶型工作台
slabmachines:furnace_slab, 台阶型熔炉
slabmachines:chest_slab, 台阶型箱子
slabmachines:trapped_chest_slab, 台阶型陷阱箱
slabmachines:note_slab, 台阶型音符盒
slabmachines:tnt_slab, 台阶型 TNT
slabmachines:crafting_station_slab, 台阶型合成站
slabmachines:part_builder_slab, 台阶型部件加工台
slabmachines:part_chest_slab, 台阶型部件箱
slabmachines:pattern_chest_slab, 台阶型模具箱
slabmachines:stencil_table_slab, 台阶型模具加工台
slabmachines:tool_forge_slab, 台阶型工具组装台
slabmachines:tool_station_slab, 台阶型工具装配台
mekanism:electricbow, 电动弓
mekanism:dust:0, 铁粉
mekanism:dust:1, 金粉
mekanism:dust:2, 锇粉
mekanism:dust:3, 铜粉
mekanism:dust:4, 锡粉
mekanism:dust:5, 银粉
mekanism:dust:6, 铅粉
mekanism:ingot:0, 强化黑曜石锭
mekanism:ingot:1, 锇锭
mekanism:ingot:2, 青铜锭
mekanism:ingot:3, 荧石锭
mekanism:ingot:4, 钢锭
mekanism:ingot:5, 铜锭
mekanism:ingot:6, 锡锭
mekanism:nugget:0, 强化黑曜石粒
mekanism:nugget:1, 锇粒
mekanism:nugget:2, 青铜块
mekanism:nugget:3, 荧石粒
mekanism:nugget:4, 钢粒
mekanism:nugget:5, 铜粒
mekanism:nugget:6, 锡粒
mekanism:energytablet, 能量板
mekanism:speedupgrade, 速度升级
mekanism:energyupgrade, 能量升级
mekanism:filterupgrade, 过滤升级
mekanism:mufflingupgrade, 降噪升级
mekanism:gasupgrade, 气体升级
mekanism:anchorupgrade, 锚升级
mekanism:robit, 机器人
mekanism:atomicdisassembler, 原子分解机
mekanism:enrichedalloy, 富集合金
mekanism:reinforcedalloy, 强化合金
mekanism:atomicalloy, 原子合金
mekanism:itemproxy, item.ItemProxy.name
mekanism:controlcircuit:0, 基础控制电路
mekanism:controlcircuit:1, 高级控制电路
mekanism:controlcircuit:2, 精英控制电路
mekanism:controlcircuit:3, 终极控制电路
mekanism:enrichediron, 富集铁
mekanism:compressedcarbon, 压缩碳
mekanism:compressedredstone, 压缩红石
mekanism:compresseddiamond, 压缩钻石
mekanism:compressedobsidian, 压缩黑曜石
mekanism:portableteleporter, 便携传送器
mekanism:teleportationcore, 传送核心
mekanism:clump:0, 铁碎块
mekanism:clump:1, 金碎块
mekanism:clump:2, 锇碎块
mekanism:clump:3, 铜碎块
mekanism:clump:4, 锡碎块
mekanism:clump:5, 银碎块
mekanism:clump:6, 铅碎块
mekanism:dirtydust:0, 污浊的铁粉
mekanism:dirtydust:1, 污浊的金粉
mekanism:dirtydust:2, 污浊的锇粉
mekanism:dirtydust:3, 污浊的铜粉
mekanism:dirtydust:4, 污浊的锡粉
mekanism:dirtydust:5, 污浊的银粉
mekanism:dirtydust:6, 污浊的铅粉
mekanism:configurator, 调整器
mekanism:networkreader, 网络读取器
mekanism:walkietalkie, 步话机
mekanism:jetpack, 喷射背包
mekanism:dictionary, 辞典
mekanism:gasmask, 潜水面具
mekanism:scubatank, 潜水罐
mekanism:balloon:0, §8黑色 气球
mekanism:balloon:1, §c红色 气球
mekanism:balloon:2, §2绿色 气球
mekanism:balloon:3, §6棕色 气球
mekanism:balloon:4, §1蓝色 气球
mekanism:balloon:5, §5紫色 气球
mekanism:balloon:6, §3青色 气球
mekanism:balloon:7, §7淡灰色 气球
mekanism:balloon:8, §8灰色 气球
mekanism:balloon:9, §d粉色 气球
mekanism:balloon:10, §a黄绿色 气球
mekanism:balloon:11, §e黄色 气球
mekanism:balloon:12, §9淡蓝色 气球
mekanism:balloon:13, §d品红色 气球
mekanism:balloon:14, §6橙色 气球
mekanism:balloon:15, §f白色 气球
mekanism:shard:0, 铁碎片
mekanism:shard:1, 金碎片
mekanism:shard:2, 锇碎片
mekanism:shard:3, 铜碎片
mekanism:shard:4, 锡碎片
mekanism:shard:5, 银碎片
mekanism:shard:6, 铅碎片
mekanism:electrolyticcore, 电解核心
mekanism:sawdust, 锯屑
mekanism:salt, 盐
mekanism:crystal:0, 铁晶体
mekanism:crystal:1, 金晶体
mekanism:crystal:2, 锇晶体
mekanism:crystal:3, 铜晶体
mekanism:crystal:4, 锡晶体
mekanism:crystal:5, 银晶体
mekanism:crystal:6, 铅晶体
mekanism:freerunners, 自由助跑器
mekanism:armoredjetpack, 装甲喷气背包
mekanism:configurationcard, 配置卡
mekanism:craftingformula, 合成配方
mekanism:seismicreader, 地震读取器
mekanism:substrate, 基片
mekanism:polyethene:0, HDPE 弹
mekanism:polyethene:1, HDPE 棒
mekanism:polyethene:2, HDPE 纸
mekanism:polyethene:3, 塑料棒
mekanism:biofuel, 生物燃料
mekanism:flamethrower, 喷火器
mekanism:gaugedropper, 滴量器
mekanism:tierinstaller:0, 基础工厂安装器
mekanism:tierinstaller:1, 高级工厂安装器
mekanism:tierinstaller:2, 精英工厂安装器
mekanism:tierinstaller:3, 终极工厂安装器
mekanism:otherdust:0, 钻石粉
mekanism:otherdust:1, 钢粉
mekanism:otherdust:3, 硫粉
mekanism:otherdust:4, 锂粉
mekanism:otherdust:5, 强化黑曜石粉
mekanism:otherdust:6, 黑曜石粉
mekanism:basicblock:0, 锇方块
mekanism:basicblock:1, 青铜方块
mekanism:basicblock:2, 强化黑曜石
mekanism:basicblock:3, 木炭块
mekanism:basicblock:4, 强化荧石
mekanism:basicblock:5, 钢方块
mekanism:basicblock:6, 基础箱柜
mekanism:basicblock:6, 高级箱柜
mekanism:basicblock:6, 精英箱柜
mekanism:basicblock:6, 终极箱柜
mekanism:basicblock:6, 创造箱柜
mekanism:basicblock:7, 传送框架
mekanism:basicblock:8, 钢质机壳
mekanism:basicblock:9, 动态储罐
mekanism:basicblock:10, 结构玻璃
mekanism:basicblock:11, 动态阀门
mekanism:basicblock:12, 铜块
mekanism:basicblock:13, 锡块
mekanism:basicblock:14, 热力蒸馏控制器
mekanism:basicblock:15, 热力蒸馏阀门
mekanism:basicblock2:0, 热力蒸馏方块
mekanism:basicblock2:1, 输导套管
mekanism:basicblock2:2, 输导端口
mekanism:basicblock2:3, 基础输导元件
mekanism:basicblock2:3, 高级输导元件
mekanism:basicblock2:3, 精英输导元件
mekanism:basicblock2:3, 终极输导元件
mekanism:basicblock2:4, 基础输导供应器
mekanism:basicblock2:4, 高级输导供应器
mekanism:basicblock2:4, 精英输导供应器
mekanism:basicblock2:4, 终极输导供应器
mekanism:basicblock2:5, 热导元件
mekanism:basicblock2:6, 分压元件
mekanism:basicblock2:7, 锅炉外壳
mekanism:basicblock2:8, 锅炉阀门
mekanism:basicblock2:9, 机密桌
mekanism:machineblock:0, 富集仓
mekanism:machineblock:1, 锇压缩机
mekanism:machineblock:2, 融合机
mekanism:machineblock:3, 粉碎机
mekanism:machineblock:4, 数字型采矿机
mekanism:machineblock:5, 基础 熔炼 工厂
mekanism:machineblock:5, 基础 富集 工厂
mekanism:machineblock:5, 基础 粉碎 工厂
mekanism:machineblock:5, 基础 压缩 工厂
mekanism:machineblock:5, 基础 融合 工厂
mekanism:machineblock:5, 基础 提纯 工厂
mekanism:machineblock:5, 基础 压射 工厂
mekanism:machineblock:5, 基础 灌注 工厂
mekanism:machineblock:5, 基础 锯割 工厂
mekanism:machineblock:6, 高级 熔炼 工厂
mekanism:machineblock:6, 高级 富集 工厂
mekanism:machineblock:6, 高级 粉碎 工厂
mekanism:machineblock:6, 高级 压缩 工厂
mekanism:machineblock:6, 高级 融合 工厂
mekanism:machineblock:6, 高级 提纯 工厂
mekanism:machineblock:6, 高级 压射 工厂
mekanism:machineblock:6, 高级 灌注 工厂
mekanism:machineblock:6, 高级 锯割 工厂
mekanism:machineblock:7, 精英 熔炼 工厂
mekanism:machineblock:7, 精英 富集 工厂
mekanism:machineblock:7, 精英 粉碎 工厂
mekanism:machineblock:7, 精英 压缩 工厂
mekanism:machineblock:7, 精英 融合 工厂
mekanism:machineblock:7, 精英 提纯 工厂
mekanism:machineblock:7, 精英 压射 工厂
mekanism:machineblock:7, 精英 灌注 工厂
mekanism:machineblock:7, 精英 锯割 工厂
mekanism:machineblock:8, 冶金灌注机
mekanism:machineblock:9, 净化仓
mekanism:machineblock:10, 充能冶炼炉
mekanism:machineblock:11, 传送机
mekanism:machineblock:12, 电动泵
mekanism:machineblock:13, 私人箱子
mekanism:machineblock:14, 充电台
mekanism:machineblock:15, 物流整理机
mekanism:machineblock2:0, 回旋式气液转换机
mekanism:machineblock2:1, 化学氧化机
mekanism:machineblock2:2, 化学灌注器
mekanism:machineblock2:3, 化学压射室
mekanism:machineblock2:4, 电解分离器
mekanism:machineblock2:5, 精密锯木机
mekanism:machineblock2:6, 化学溶解室
mekanism:machineblock2:7, 化学清洗机
mekanism:machineblock2:8, 化学结晶器
mekanism:machineblock2:9, 地震振动器
mekanism:machineblock2:10, 加压反应室
mekanism:machineblock2:11, 基础液体储罐
mekanism:machineblock2:11, 高级液体储罐
mekanism:machineblock2:11, 精英液体储罐
mekanism:machineblock2:11, 终极液体储罐
mekanism:machineblock2:11, 创造液体储罐
mekanism:machineblock2:12, 流体装填机
mekanism:machineblock2:13, 激光
mekanism:machineblock2:14, 激光增幅器
mekanism:machineblock2:15, 激光牵引光束
mekanism:machineblock3:0, 量子传送装置
mekanism:machineblock3:1, 太阳能中子活化器
mekanism:machineblock3:3, 矿典转换器
mekanism:machineblock3:4, 电阻加热装置
mekanism:machineblock3:5, 公式装配器
mekanism:machineblock3:6, 木料加热器
mekanism:oreblock:0, 锇矿石
mekanism:oreblock:1, 铜矿石
mekanism:oreblock:2, 锡矿石
mekanism:energycube:0, 基础能量立方
mekanism:energycube:0, 基础能量立方
mekanism:energycube:0, 高级能量立方
mekanism:energycube:0, 高级能量立方
mekanism:energycube:0, 精英能量立方
mekanism:energycube:0, 精英能量立方
mekanism:energycube:0, 终极能量立方
mekanism:energycube:0, 终极能量立方
mekanism:energycube:0, 创造能量立方
mekanism:energycube:0, 创造能量立方
mekanism:transmitter:0, 基础通用线缆
mekanism:transmitter:0, 高级通用线缆
mekanism:transmitter:0, 精英通用线缆
mekanism:transmitter:0, 终极通用线缆
mekanism:transmitter:1, 基础机械管道
mekanism:transmitter:1, 高级机械管道
mekanism:transmitter:1, 精英机械管道
mekanism:transmitter:1, 终极机械管道
mekanism:transmitter:2, 基础加压管道
mekanism:transmitter:2, 高级加压管道
mekanism:transmitter:2, 精英加压管道
mekanism:transmitter:2, 终极加压管道
mekanism:transmitter:3, 基础物流管道
mekanism:transmitter:3, 高级物流管道
mekanism:transmitter:3, 精英物流管道
mekanism:transmitter:3, 终极物流管道
mekanism:transmitter:4, 限制传送管道
mekanism:transmitter:5, 转移传送管道
mekanism:transmitter:6, 基础热导线缆
mekanism:transmitter:6, 高级热导线缆
mekanism:transmitter:6, 精英热导线缆
mekanism:transmitter:6, 终极热导线缆
mekanism:obsidiantnt, 黑曜石 TNT
mekanism:boundingblock, 绑定方块
mekanism:gastank:0, 基础气体储罐
mekanism:gastank:0, 高级气体储罐
mekanism:gastank:0, 精英气体储罐
mekanism:gastank:0, 终极气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:gastank:0, 创造气体储罐
mekanism:cardboardbox, 纸箱
mekanism:glowpanel:0, §8黑色 发光面板
mekanism:glowpanel:1, §c红色 发光面板
mekanism:glowpanel:2, §2绿色 发光面板
mekanism:glowpanel:3, §6棕色 发光面板
mekanism:glowpanel:4, §1蓝色 发光面板
mekanism:glowpanel:5, §5紫色 发光面板
mekanism:glowpanel:6, §3青色 发光面板
mekanism:glowpanel:7, §7淡灰色 发光面板
mekanism:glowpanel:8, §8灰色 发光面板
mekanism:glowpanel:9, §d粉色 发光面板
mekanism:glowpanel:10, §a黄绿色 发光面板
mekanism:glowpanel:11, §e黄色 发光面板
mekanism:glowpanel:12, §9淡蓝色 发光面板
mekanism:glowpanel:13, §d品红色 发光面板
mekanism:glowpanel:14, §6橙色 发光面板
mekanism:glowpanel:15, §f白色 发光面板
mekanism:plasticblock:0, §8黑色 塑料方块
mekanism:plasticblock:1, §c红色 塑料方块
mekanism:plasticblock:2, §2绿色 塑料方块
mekanism:plasticblock:3, §6棕色 塑料方块
mekanism:plasticblock:4, §1蓝色 塑料方块
mekanism:plasticblock:5, §5紫色 塑料方块
mekanism:plasticblock:6, §3青色 塑料方块
mekanism:plasticblock:7, §7淡灰色 塑料方块
mekanism:plasticblock:8, §8灰色 塑料方块
mekanism:plasticblock:9, §d粉色 塑料方块
mekanism:plasticblock:10, §a黄绿色 塑料方块
mekanism:plasticblock:11, §e黄色 塑料方块
mekanism:plasticblock:12, §9淡蓝色 塑料方块
mekanism:plasticblock:13, §d品红色 塑料方块
mekanism:plasticblock:14, §6橙色 塑料方块
mekanism:plasticblock:15, §f白色 塑料方块
mekanism:slickplasticblock:0, §8黑色 光滑塑料方块
mekanism:slickplasticblock:1, §c红色 光滑塑料方块
mekanism:slickplasticblock:2, §2绿色 光滑塑料方块
mekanism:slickplasticblock:3, §6棕色 光滑塑料方块
mekanism:slickplasticblock:4, §1蓝色 光滑塑料方块
mekanism:slickplasticblock:5, §5紫色 光滑塑料方块
mekanism:slickplasticblock:6, §3青色 光滑塑料方块
mekanism:slickplasticblock:7, §7淡灰色 光滑塑料方块
mekanism:slickplasticblock:8, §8灰色 光滑塑料方块
mekanism:slickplasticblock:9, §d粉色 光滑塑料方块
mekanism:slickplasticblock:10, §a黄绿色 光滑塑料方块
mekanism:slickplasticblock:11, §e黄色 光滑塑料方块
mekanism:slickplasticblock:12, §9淡蓝色 光滑塑料方块
mekanism:slickplasticblock:13, §d品红色 光滑塑料方块
mekanism:slickplasticblock:14, §6橙色 光滑塑料方块
mekanism:slickplasticblock:15, §f白色 光滑塑料方块
mekanism:glowplasticblock:0, §8黑色 塑料荧光方块
mekanism:glowplasticblock:1, §c红色 塑料荧光方块
mekanism:glowplasticblock:2, §2绿色 塑料荧光方块
mekanism:glowplasticblock:3, §6棕色 塑料荧光方块
mekanism:glowplasticblock:4, §1蓝色 塑料荧光方块
mekanism:glowplasticblock:5, §5紫色 塑料荧光方块
mekanism:glowplasticblock:6, §3青色 塑料荧光方块
mekanism:glowplasticblock:7, §7淡灰色 塑料荧光方块
mekanism:glowplasticblock:8, §8灰色 塑料荧光方块
mekanism:glowplasticblock:9, §d粉色 塑料荧光方块
mekanism:glowplasticblock:10, §a黄绿色 塑料荧光方块
mekanism:glowplasticblock:11, §e黄色 塑料荧光方块
mekanism:glowplasticblock:12, §9淡蓝色 塑料荧光方块
mekanism:glowplasticblock:13, §d品红色 塑料荧光方块
mekanism:glowplasticblock:14, §6橙色 塑料荧光方块
